price,borough,room_type,min_nights,num_reviews,host_count
90,Manhattan,Entire home/apt,8,1,1
139,Manhattan,Entire home/apt,3,18,1
119,Manhattan,Private room,4,7,2
65,Manhattan,Private room,1,4,2
990,Manhattan,Private room,2,1,6
100,Manhattan,Entire home/apt,1,1,1
675,Manhattan,Entire home/apt,5,3,1
399,Manhattan,Entire home/apt,5,3,1
222,Manhattan,Entire home/apt,2,94,1
125,Manhattan,Entire home/apt,1,0,1
94,Manhattan,Private room,14,1,1
67,Manhattan,Private room,1,21,4
125,Manhattan,Entire home/apt,30,5,4
245,Manhattan,Entire home/apt,30,12,6
200,Manhattan,Entire home/apt,2,7,1
140,Manhattan,Entire home/apt,7,0,1
94,Manhattan,Private room,2,65,1
100,Manhattan,Private room,1,75,2
75,Manhattan,Entire home/apt,1,2,1
100,Manhattan,Entire home/apt,30,0,1
80,Manhattan,Private room,2,1,1
400,Queens,Entire home/apt,2,47,1
210,Manhattan,Entire home/apt,5,0,1
180,Manhattan,Entire home/apt,1,0,1
150,Manhattan,Entire home/apt,1,0,1
299,Manhattan,Entire home/apt,1,5,1
100,Manhattan,Entire home/apt,5,8,1
60,Manhattan,Shared room,1,90,4
85,Manhattan,Private room,4,1,1
131,Manhattan,Private room,2,220,1
200,Manhattan,Entire home/apt,5,48,2
995,Manhattan,Entire home/apt,4,20,1
450,Manhattan,Entire home/apt,5,5,2
200,Manhattan,Entire home/apt,2,154,1
295,Manhattan,Entire home/apt,30,2,6
307,Manhattan,Entire home/apt,4,0,1
400,Manhattan,Entire home/apt,5,0,2
65,Manhattan,Private room,2,42,2
70,Manhattan,Private room,3,2,1
110,Manhattan,Entire home/apt,5,70,2
55,Queens,Private room,1,14,1
135,Manhattan,Entire home/apt,90,0,8
109,Manhattan,Entire home/apt,30,18,5
230,Manhattan,Entire home/apt,6,9,1
116,Manhattan,Private room,1,43,1
109,Manhattan,Entire home/apt,30,36,5
300,Manhattan,Entire home/apt,7,0,1
150,Manhattan,Entire home/apt,1,0,1
150,Manhattan,Entire home/apt,5,8,3
140,Manhattan,Entire home/apt,30,0,8
150,Manhattan,Entire home/apt,4,2,2
180,Manhattan,Entire home/apt,3,2,1
90,Manhattan,Private room,3,0,2
99,Manhattan,Entire home/apt,2,0,3
175,Manhattan,Entire home/apt,30,2,1
199,Manhattan,Entire home/apt,1,6,1
53,Manhattan,Private room,30,4,3
165,Manhattan,Entire home/apt,1,152,1
150,Manhattan,Entire home/apt,1,0,1
119,Manhattan,Entire home/apt,30,1,8
139,Manhattan,Entire home/apt,4,3,1
133,Manhattan,Entire home/apt,30,7,91
100,Manhattan,Entire home/apt,1,7,1
200,Manhattan,Entire home/apt,2,128,1
900,Manhattan,Entire home/apt,30,0,8
300,Manhattan,Entire home/apt,1,0,1
330,Manhattan,Entire home/apt,2,119,1
159,Manhattan,Entire home/apt,30,2,16
136,Manhattan,Entire home/apt,29,1,8
179,Manhattan,Entire home/apt,2,98,1
199,Manhattan,Entire home/apt,1,86,1
89,Manhattan,Private room,4,7,1
175,Manhattan,Entire home/apt,3,0,1
350,Manhattan,Entire home/apt,4,2,1
180,Manhattan,Entire home/apt,1,0,1
650,Manhattan,Entire home/apt,30,3,1
99,Manhattan,Entire home/apt,10,2,1
225,Manhattan,Entire home/apt,15,15,1
200,Manhattan,Private room,1,20,1
200,Manhattan,Entire home/apt,5,5,1
42,Manhattan,Private room,3,7,1
60,Manhattan,Shared room,1,73,4
150,Manhattan,Entire home/apt,2,1,1
78,Manhattan,Private room,3,0,1
90,Manhattan,Entire home/apt,4,9,1
120,Manhattan,Private room,2,8,1
154,Manhattan,Entire home/apt,3,78,1
68,Manhattan,Private room,6,1,1
125,Manhattan,Entire home/apt,1,0,1
149,Manhattan,Entire home/apt,1,62,1
142,Manhattan,Entire home/apt,30,3,91
90,Manhattan,Entire home/apt,90,0,8
99,Manhattan,Private room,20,7,2
120,Manhattan,Entire home/apt,2,4,1
225,Manhattan,Entire home/apt,2,56,1
110,Manhattan,Private room,2,41,1
50,Manhattan,Private room,4,4,1
175,Manhattan,Entire home/apt,5,7,1
400,Manhattan,Entire home/apt,1,2,1
225,Manhattan,Entire home/apt,2,8,1
190,Manhattan,Entire home/apt,4,1,1
135,Manhattan,Entire home/apt,7,1,1
150,Manhattan,Entire home/apt,4,7,1
45,Queens,Private room,1,7,1
350,Manhattan,Entire home/apt,1,7,1
159,Manhattan,Entire home/apt,1,15,1
100,Manhattan,Entire home/apt,1,32,1
189,Manhattan,Entire home/apt,1,14,1
110,Manhattan,Private room,3,40,2
130,Manhattan,Private room,1,9,1
250,Manhattan,Entire home/apt,4,0,1
195,Manhattan,Entire home/apt,30,45,2
62,Manhattan,Shared room,1,104,1
50,Manhattan,Private room,30,5,9
75,Manhattan,Private room,2,3,1
180,Manhattan,Entire home/apt,5,1,1
150,Manhattan,Entire home/apt,5,4,1
225,Manhattan,Entire home/apt,5,16,1
6419,Manhattan,Entire home/apt,1,0,12
150,Manhattan,Entire home/apt,5,0,1
187,Manhattan,Entire home/apt,30,13,8
111,Manhattan,Private room,2,8,3
200,Manhattan,Entire home/apt,7,30,1
154,Manhattan,Private room,1,0,1
65,Manhattan,Private room,1,25,1
175,Manhattan,Private room,1,8,2
150,Manhattan,Private room,2,3,1
99,Manhattan,Entire home/apt,2,5,1
50,Manhattan,Private room,30,3,10
2000,Manhattan,Entire home/apt,20,0,1
375,Manhattan,Entire home/apt,1,0,1
150,Manhattan,Entire home/apt,30,2,91
210,Manhattan,Entire home/apt,1,0,1
99,Manhattan,Private room,2,12,1
133,Manhattan,Entire home/apt,30,0,91
82,Manhattan,Private room,2,26,3
190,Manhattan,Entire home/apt,30,0,8
500,Manhattan,Entire home/apt,4,3,1
60,Manhattan,Private room,2,1,2
156,Manhattan,Entire home/apt,1,0,1
150,Manhattan,Entire home/apt,2,13,1
215,Manhattan,Entire home/apt,30,0,65
310,Manhattan,Private room,4,12,1
250,Manhattan,Entire home/apt,2,3,1
110,Manhattan,Private room,1,2,2
116,Manhattan,Entire home/apt,3,15,1
150,Manhattan,Entire home/apt,4,0,1
3613,Manhattan,Entire home/apt,1,1,12
70,Manhattan,Private room,3,8,4
352,Manhattan,Entire home/apt,30,0,232
90,Manhattan,Private room,3,4,2
97,Manhattan,Entire home/apt,3,4,1
200,Manhattan,Entire home/apt,5,1,1
168,Manhattan,Entire home/apt,2,0,1
200,Manhattan,Entire home/apt,20,1,1
125,Manhattan,Entire home/apt,1,0,1
98,Manhattan,Private room,2,7,1
99,Manhattan,Entire home/apt,3,4,1
145,Manhattan,Entire home/apt,1,30,1
180,Manhattan,Entire home/apt,2,18,1
150,Manhattan,Private room,1,2,1
150,Manhattan,Entire home/apt,4,2,1
340,Manhattan,Private room,2,0,2
140,Manhattan,Private room,1,176,1
172,Manhattan,Entire home/apt,30,4,8
212,Manhattan,Entire home/apt,21,45,1
40,Manhattan,Private room,3,0,1
289,Manhattan,Entire home/apt,3,3,1
299,Manhattan,Entire home/apt,3,57,1
250,Manhattan,Entire home/apt,4,2,1
100,Manhattan,Private room,2,10,1
150,Manhattan,Private room,1,56,1
150,Manhattan,Private room,1,7,1
130,Manhattan,Entire home/apt,1,10,1
85,Manhattan,Private room,1,18,1
175,Manhattan,Entire home/apt,65,11,1
79,Manhattan,Entire home/apt,30,1,16
42,Queens,Private room,3,11,1
90,Manhattan,Private room,1,35,2
99,Manhattan,Entire home/apt,1,20,1
150,Manhattan,Private room,1,0,2
239,Manhattan,Entire home/apt,4,3,1
129,Manhattan,Entire home/apt,1,0,1
140,Manhattan,Entire home/apt,5,11,1
100,Manhattan,Private room,1,13,1
80,Manhattan,Private room,1,0,1
85,Queens,Private room,1,0,1
1000,Manhattan,Entire home/apt,1,0,1
149,Manhattan,Entire home/apt,1,15,1
167,Manhattan,Entire home/apt,7,2,1
300,Manhattan,Entire home/apt,3,92,1
50,Manhattan,Private room,1,4,1
590,Manhattan,Entire home/apt,7,0,1
150,Manhattan,Entire home/apt,2,25,1
165,Manhattan,Entire home/apt,1,8,1
145,Manhattan,Entire home/apt,31,1,2
55,Manhattan,Private room,3,2,1
60,Manhattan,Private room,1,0,1
350,Manhattan,Entire home/apt,5,31,1
99,Manhattan,Entire home/apt,5,0,1
132,Manhattan,Entire home/apt,30,1,1
199,Manhattan,Entire home/apt,3,3,1
140,Manhattan,Entire home/apt,2,18,1
100,Manhattan,Private room,5,11,1
200,Manhattan,Entire home/apt,7,3,1
650,Manhattan,Entire home/apt,2,67,2
200,Manhattan,Private room,4,0,1
250,Manhattan,Entire home/apt,2,43,1
95,Manhattan,Private room,1,1,1
300,Manhattan,Entire home/apt,3,2,2
275,Manhattan,Entire home/apt,2,95,2
70,Manhattan,Private room,1,6,1
173,Manhattan,Entire home/apt,4,16,1
105,Manhattan,Entire home/apt,1,181,1
100,Manhattan,Entire home/apt,2,1,1
82,Manhattan,Private room,4,0,1
210,Manhattan,Entire home/apt,30,0,87
169,Manhattan,Entire home/apt,30,1,87
139,Manhattan,Entire home/apt,2,3,1
60,Manhattan,Private room,1,1,1
99,Queens,Private room,3,4,2
45,Manhattan,Private room,14,0,1
99,Manhattan,Private room,2,81,3
89,Manhattan,Private room,2,133,1
167,Manhattan,Entire home/apt,3,3,1
100,Manhattan,Private room,3,67,1
165,Manhattan,Private room,1,4,1
260,Manhattan,Entire home/apt,2,54,1
99,Manhattan,Entire home/apt,1,153,4
120,Manhattan,Entire home/apt,6,4,1
180,Manhattan,Entire home/apt,5,27,1
250,Manhattan,Entire home/apt,7,34,1
100,Manhattan,Entire home/apt,1,116,1
50,Manhattan,Private room,3,14,4
225,Manhattan,Entire home/apt,3,0,1
170,Manhattan,Entire home/apt,3,0,1
80,Manhattan,Private room,1,57,1
85,Manhattan,Entire home/apt,30,6,1
105,Manhattan,Private room,3,29,1
295,Manhattan,Entire home/apt,30,2,8
50,Manhattan,Private room,10,0,1
339,Manhattan,Entire home/apt,4,28,1
71,Manhattan,Private room,30,19,3
149,Manhattan,Private room,2,121,2
60,Manhattan,Shared room,1,67,4
60,Manhattan,Private room,30,2,9
299,Manhattan,Entire home/apt,4,38,1
119,Manhattan,Entire home/apt,3,6,1
50,Manhattan,Private room,30,1,9
99,Manhattan,Entire home/apt,30,23,8
110,Manhattan,Entire home/apt,2,33,1
96,Manhattan,Entire home/apt,3,2,1
40,Manhattan,Private room,4,2,1
200,Manhattan,Entire home/apt,6,0,1
149,Manhattan,Entire home/apt,1,1,1
199,Manhattan,Entire home/apt,28,17,1
55,Manhattan,Private room,30,4,9
250,Manhattan,Private room,2,3,1
100,Manhattan,Private room,30,12,18
350,Manhattan,Entire home/apt,7,0,1
200,Manhattan,Entire home/apt,7,0,1
150,Manhattan,Entire home/apt,3,5,1
199,Manhattan,Entire home/apt,2,27,1
50,Queens,Private room,5,5,1
150,Manhattan,Entire home/apt,1,0,1
279,Manhattan,Entire home/apt,5,2,1
93,Manhattan,Entire home/apt,30,16,1
151,Manhattan,Entire home/apt,2,73,1
101,Manhattan,Entire home/apt,30,10,1
108,Manhattan,Entire home/apt,3,1,1
65,Manhattan,Private room,1,2,1
90,Manhattan,Private room,3,0,2
125,Manhattan,Private room,5,38,1
45,Manhattan,Private room,30,4,9
150,Manhattan,Entire home/apt,30,0,2
90,Queens,Private room,3,8,2
60,Manhattan,Shared room,1,34,4
135,Manhattan,Private room,2,78,1
74,Manhattan,Private room,16,7,3
80,Manhattan,Private room,3,0,1
95,Manhattan,Private room,5,20,2
150,Manhattan,Entire home/apt,30,31,1
200,Manhattan,Entire home/apt,4,0,1
150,Manhattan,Entire home/apt,2,2,1
65,Queens,Private room,1,14,2
240,Manhattan,Entire home/apt,2,44,1
450,Manhattan,Entire home/apt,3,0,1
100,Manhattan,Entire home/apt,1,4,1
100,Manhattan,Private room,1,14,1
195,Manhattan,Entire home/apt,30,2,87
200,Manhattan,Entire home/apt,2,56,1
85,Manhattan,Private room,2,2,1
349,Manhattan,Entire home/apt,5,5,1
165,Manhattan,Entire home/apt,2,0,1
150,Manhattan,Entire home/apt,2,11,1
60,Manhattan,Private room,14,1,1
180,Manhattan,Entire home/apt,30,0,2
289,Manhattan,Entire home/apt,2,74,1
175,Manhattan,Entire home/apt,3,119,3
130,Manhattan,Entire home/apt,30,0,1
171,Manhattan,Entire home/apt,30,4,8
79,Manhattan,Private room,3,21,1
50,Manhattan,Private room,2,29,1
105,Manhattan,Private room,1,209,2
250,Manhattan,Entire home/apt,1,0,2
175,Manhattan,Entire home/apt,2,1,1
175,Manhattan,Entire home/apt,2,17,1
120,Manhattan,Entire home/apt,5,35,2
184,Manhattan,Entire home/apt,30,3,8
300,Manhattan,Entire home/apt,30,93,1
225,Manhattan,Entire home/apt,2,14,1
72,Manhattan,Private room,5,21,2
150,Manhattan,Entire home/apt,3,4,1
45,Manhattan,Private room,1,2,1
150,Manhattan,Entire home/apt,30,1,1
150,Manhattan,Entire home/apt,20,0,1
100,Manhattan,Entire home/apt,31,1,3
215,Manhattan,Entire home/apt,60,0,1
125,Manhattan,Shared room,3,0,1
79,Manhattan,Private room,2,6,1
600,Manhattan,Entire home/apt,5,6,1
129,Manhattan,Entire home/apt,2,12,1
99,Manhattan,Private room,2,90,3
175,Manhattan,Entire home/apt,3,0,1
75,Manhattan,Private room,11,14,3
200,Manhattan,Entire home/apt,2,1,1
250,Manhattan,Entire home/apt,90,0,1
115,Manhattan,Entire home/apt,4,44,1
90,Manhattan,Private room,1,20,2
140,Manhattan,Entire home/apt,1,6,1
215,Manhattan,Entire home/apt,2,0,1
145,Manhattan,Entire home/apt,2,1,1
220,Manhattan,Entire home/apt,3,7,2
48,Manhattan,Private room,30,4,9
80,Manhattan,Private room,1,39,1
65,Manhattan,Private room,2,6,1
87,Queens,Entire home/apt,2,0,1
150,Manhattan,Entire home/apt,1,24,1
150,Manhattan,Entire home/apt,2,0,1
100,Manhattan,Private room,7,18,1
80,Manhattan,Private room,2,0,1
350,Manhattan,Entire home/apt,2,19,1
99,Manhattan,Private room,1,1,1
40,Manhattan,Shared room,22,1,1
153,Manhattan,Entire home/apt,2,6,1
100,Manhattan,Private room,7,68,1
90,Manhattan,Private room,3,5,1
75,Manhattan,Entire home/apt,1,1,1
65,Manhattan,Private room,365,1,1
170,Manhattan,Entire home/apt,3,42,1
100,Manhattan,Entire home/apt,3,1,1
35,Manhattan,Entire home/apt,30,0,1
95,Manhattan,Private room,4,150,1
191,Manhattan,Entire home/apt,30,8,8
110,Manhattan,Private room,30,0,1
300,Manhattan,Entire home/apt,2,2,1
145,Manhattan,Entire home/apt,3,2,1
110,Manhattan,Private room,2,8,2
100,Manhattan,Private room,1,10,1
230,Manhattan,Entire home/apt,1,161,1
145,Manhattan,Entire home/apt,3,75,1
600,Manhattan,Entire home/apt,10,2,1
1150,Manhattan,Entire home/apt,1,0,1
3512,Manhattan,Entire home/apt,1,0,12
150,Manhattan,Entire home/apt,2,51,1
150,Manhattan,Entire home/apt,4,92,1
61,Manhattan,Private room,7,167,1
50,Manhattan,Entire home/apt,10,0,1
185,Manhattan,Entire home/apt,30,8,8
330,Manhattan,Entire home/apt,3,0,1
59,Manhattan,Private room,1,0,1
150,Manhattan,Private room,3,18,1
150,Manhattan,Entire home/apt,1,0,1
80,Manhattan,Entire home/apt,2,2,1
399,Manhattan,Private room,6,15,1
175,Manhattan,Entire home/apt,21,1,1
70,Manhattan,Private room,1,4,1
140,Manhattan,Private room,1,0,1
350,Manhattan,Entire home/apt,4,0,1
85,Manhattan,Private room,1,8,1
65,Manhattan,Private room,4,0,1
113,Manhattan,Private room,1,93,1
75,Manhattan,Private room,1,6,1
89,Manhattan,Private room,1,9,1
500,Manhattan,Shared room,1,0,1
194,Manhattan,Entire home/apt,1,19,1
185,Manhattan,Private room,2,98,1
465,Manhattan,Entire home/apt,3,74,1
149,Manhattan,Entire home/apt,3,15,1
135,Manhattan,Entire home/apt,5,1,2
325,Manhattan,Entire home/apt,7,0,1
95,Manhattan,Private room,1,78,2
129,Manhattan,Private room,3,5,1
100,Manhattan,Private room,3,21,2
125,Manhattan,Private room,5,0,1
85,Manhattan,Private room,2,19,1
134,Manhattan,Entire home/apt,3,2,1
85,Manhattan,Entire home/apt,3,29,1
76,Manhattan,Private room,1,0,1
70,Manhattan,Private room,2,73,1
65,Manhattan,Private room,1,1,1
113,Manhattan,Entire home/apt,30,0,3
73,Manhattan,Private room,180,0,1
200,Manhattan,Entire home/apt,6,22,2
99,Manhattan,Private room,4,49,1
200,Manhattan,Entire home/apt,3,0,1
65,Manhattan,Entire home/apt,3,9,1
75,Manhattan,Private room,3,0,1
375,Manhattan,Entire home/apt,1,34,1
149,Manhattan,Entire home/apt,5,88,1
130,Manhattan,Entire home/apt,1,4,1
59,Manhattan,Private room,1,15,4
105,Manhattan,Entire home/apt,4,8,1
175,Manhattan,Entire home/apt,2,39,3
200,Manhattan,Entire home/apt,3,6,1
50,Manhattan,Private room,5,0,1
98,Manhattan,Entire home/apt,3,233,1
90,Manhattan,Private room,2,9,3
250,Manhattan,Entire home/apt,2,27,1
180,Manhattan,Entire home/apt,5,1,1
200,Manhattan,Entire home/apt,4,0,1
180,Manhattan,Entire home/apt,2,10,1
175,Manhattan,Private room,2,3,3
65,Manhattan,Private room,30,12,1
250,Manhattan,Entire home/apt,2,0,2
117,Manhattan,Entire home/apt,30,0,3
115,Manhattan,Entire home/apt,4,68,1
90,Manhattan,Private room,3,1,1
95,Manhattan,Private room,5,4,1
81,Manhattan,Private room,1,142,4
135,Manhattan,Private room,6,2,2
175,Manhattan,Entire home/apt,8,3,1
75,Manhattan,Private room,1,0,1
75,Manhattan,Private room,2,50,1
99,Manhattan,Private room,1,20,1
125,Manhattan,Entire home/apt,1,15,1
45,Manhattan,Private room,1,3,1
200,Manhattan,Entire home/apt,7,3,1
76,Manhattan,Private room,2,79,1
175,Manhattan,Private room,2,0,1
86,Manhattan,Private room,4,37,1
165,Manhattan,Shared room,3,21,1
95,Manhattan,Entire home/apt,30,12,16
175,Manhattan,Private room,2,0,1
225,Manhattan,Entire home/apt,3,0,1
113,Manhattan,Entire home/apt,30,0,3
144,Manhattan,Entire home/apt,2,30,1
190,Manhattan,Entire home/apt,3,37,1
90,Manhattan,Private room,2,3,1
50,Manhattan,Private room,3,5,1
80,Manhattan,Private room,3,0,1
155,Manhattan,Entire home/apt,1,2,1
150,Manhattan,Entire home/apt,3,102,3
116,Manhattan,Entire home/apt,1,28,1
195,Manhattan,Entire home/apt,1,112,1
65,Queens,Entire home/apt,3,28,1
115,Manhattan,Entire home/apt,5,5,1
60,Manhattan,Private room,8,6,1
52,Manhattan,Private room,3,186,2
499,Manhattan,Entire home/apt,1,19,1
128,Manhattan,Private room,1,22,1
175,Manhattan,Entire home/apt,1,70,2
82,Manhattan,Private room,1,163,3
230,Manhattan,Entire home/apt,6,1,1
200,Manhattan,Entire home/apt,1,17,1
100,Manhattan,Private room,1,22,1
85,Manhattan,Entire home/apt,30,2,3
150,Manhattan,Entire home/apt,30,5,91
299,Manhattan,Private room,1,0,1
95,Manhattan,Entire home/apt,15,5,3
99,Manhattan,Entire home/apt,30,0,1
65,Manhattan,Private room,2,219,2
60,Manhattan,Entire home/apt,1,0,1
200,Manhattan,Entire home/apt,30,1,1
245,Manhattan,Entire home/apt,2,33,2
75,Manhattan,Private room,2,51,1
250,Manhattan,Entire home/apt,1,0,1
120,Manhattan,Entire home/apt,5,79,2
200,Manhattan,Entire home/apt,5,0,1
200,Manhattan,Private room,5,0,1
125,Manhattan,Entire home/apt,2,71,1
1100,Manhattan,Private room,1,1,1
80,Manhattan,Private room,2,2,1
159,Manhattan,Entire home/apt,30,12,2
390,Manhattan,Entire home/apt,5,108,2
150,Manhattan,Entire home/apt,4,5,1
115,Manhattan,Private room,1,1,1
295,Manhattan,Entire home/apt,3,19,1
100,Manhattan,Private room,3,20,1
190,Manhattan,Entire home/apt,2,118,1
170,Manhattan,Entire home/apt,3,34,1
100,Manhattan,Private room,1,1,1
174,Manhattan,Entire home/apt,1,19,4
60,Manhattan,Private room,14,1,1
75,Manhattan,Private room,2,152,4
190,Manhattan,Entire home/apt,28,28,1
82,Manhattan,Entire home/apt,7,0,1
200,Manhattan,Entire home/apt,2,19,3
150,Manhattan,Entire home/apt,4,0,2
300,Manhattan,Entire home/apt,2,9,1
85,Manhattan,Shared room,2,47,1
195,Manhattan,Entire home/apt,3,67,1
90,Manhattan,Private room,2,157,1
110,Manhattan,Entire home/apt,6,25,1
62,Manhattan,Private room,3,3,1
250,Manhattan,Entire home/apt,1,0,1
200,Manhattan,Entire home/apt,3,28,1
179,Manhattan,Entire home/apt,3,297,1
125,Manhattan,Entire home/apt,3,11,1
90,Manhattan,Private room,1,50,1
195,Manhattan,Entire home/apt,2,16,1
150,Manhattan,Entire home/apt,30,0,9
150,Manhattan,Private room,2,5,1
85,Manhattan,Private room,1,39,1
170,Manhattan,Private room,2,5,1
225,Manhattan,Entire home/apt,30,17,1
165,Manhattan,Entire home/apt,1,23,5
240,Manhattan,Entire home/apt,4,229,2
135,Manhattan,Entire home/apt,30,13,16
200,Manhattan,Entire home/apt,6,4,2
250,Queens,Entire home/apt,2,6,1
179,Manhattan,Entire home/apt,2,15,1
67,Manhattan,Private room,1,2,1
90,Manhattan,Private room,3,8,1
88,Manhattan,Private room,1,319,2
199,Manhattan,Entire home/apt,8,2,1
90,Manhattan,Entire home/apt,4,1,1
70,Manhattan,Private room,1,11,1
150,Manhattan,Entire home/apt,1,1,1
300,Manhattan,Entire home/apt,5,3,1
130,Manhattan,Entire home/apt,2,6,1
73,Manhattan,Private room,3,0,1
151,Manhattan,Entire home/apt,3,2,1
135,Manhattan,Private room,3,13,1
244,Manhattan,Entire home/apt,30,1,232
130,Manhattan,Entire home/apt,2,3,1
350,Manhattan,Entire home/apt,20,0,1
53,Manhattan,Private room,31,2,18
79,Manhattan,Entire home/apt,30,12,8
53,Manhattan,Shared room,3,7,1
62,Manhattan,Private room,1,32,1
150,Manhattan,Private room,1,5,1
99,Manhattan,Entire home/apt,14,6,1
90,Manhattan,Entire home/apt,3,1,1
199,Manhattan,Entire home/apt,5,12,1
150,Manhattan,Entire home/apt,1,0,1
117,Manhattan,Entire home/apt,5,1,1
185,Manhattan,Entire home/apt,8,3,1
148,Manhattan,Entire home/apt,1,131,1
75,Manhattan,Entire home/apt,1,107,1
150,Manhattan,Entire home/apt,30,0,9
35,Manhattan,Private room,1,0,1
180,Manhattan,Entire home/apt,1,21,5
350,Manhattan,Entire home/apt,2,4,1
180,Manhattan,Entire home/apt,1,17,5
395,Manhattan,Entire home/apt,14,39,1
317,Manhattan,Entire home/apt,31,0,3
125,Manhattan,Private room,2,7,1
120,Manhattan,Entire home/apt,2,5,1
150,Manhattan,Entire home/apt,3,18,2
110,Manhattan,Entire home/apt,30,1,2
199,Manhattan,Entire home/apt,1,41,1
100,Manhattan,Entire home/apt,7,17,1
80,Manhattan,Private room,1,47,2
175,Manhattan,Entire home/apt,2,8,1
